global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
8833.040771005066	5.147410684619898	78022609.26223777	26.495836756139102	10180.559722838372	13.741955712126586	103643796.27027892	188.84134679404843	6159.332042097808	0.022442770364250464	37937371.20481275	0.0005036779416224789	6359.743216521117	26662.51631772497	0.209993	59.434948	0.062224711260899984	0.0425391	-0.027756282799999997	-0.0288725798	-0.0310448439	-0.0012047782000000002	-0.0309070814	0.0016599796	0.0968275308	0.0931668048	0.0871677669	1.12609e-08	1.12609e-08	1.2680786881000002e-16	1.2680786881000002e-16	-0.034894800000000004	-0.032734750000000014	0.0010715638575625004	0.0012176470670400002	0.0112536	0.0030272500000000004	9.164242562500004e-06	0.00012664351295999998	0.000939371	0.000529254	8.824178756410002e-07	2.801097965160001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8844.072244823288	11.031473818222368	78217613.87165363	121.69341460212557	10182.175808843951	1.6160860055788362	103676704.20220695	2.6117339774277584	6161.264289875278	1.9322477774703657	37961177.64969232	3.7335814735391684	6356.5098086287035	26732.053786591347	0.214181	60.620098	0.06533536426089999	0.0452069	-0.0278971189	-0.0278764931	-0.0300733572	-0.0009419610000000001	-0.029518599700000002	0.0016001966000000001	0.0965825991	0.092200596	0.08504392919999999	0.0	-1.12609e-08	0.0	1.2680786881000002e-16	-0.000680397	0.034214403000000004	0.0011706253726464096	4.62940077609e-07	0.0090608	-0.0021928000000000017	4.808371840000008e-06	8.209809663999997e-05	0.000360808	-0.000578563	1.30182412864e-07	3.3473514496900003e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8844.761901667565	0.6896568442771239	78229813.09719005	0.4756265628582813	10189.923880626417	7.7480717824655585	103834548.69296052	60.032616346239024	6161.889179208226	0.6248893329475322	37968878.25684343	0.3904866784316118	6362.563559949668	26728.481463155123	0.197987	56.036724	0.06413901401819999	0.0399565	-0.0268516294	-0.0273625807	-0.029261039300000007	-0.0007161594	-0.029143644700000002	0.0011114253	0.09631563480000001	0.09115026039999999	0.0827455156	1.10182e-08	1.10182e-08	1.2140073123999998e-16	1.2140073123999998e-16	-0.0252691	-0.024588703	0.0006046043152222088	0.0006385274148099997	0.0198801	0.0108193	0.00011705725248999998	0.00039521837600999985	0.000935428	0.00057462	8.750255431839998e-07	3.301881444e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8843.342559145474	-1.4193425220910283	78204707.61839363	2.014533195015722	10197.90546728772	7.981586661302573	103997275.91973676	63.70572563188313	6163.669108067889	1.7799288596634142	37990816.87375041	3.168146745462702	6360.468907944882	26768.624986091683	0.213692	60.481869	0.0711063920182	0.0453024	-0.026397981299999998	-0.0264416946	-0.0282382714	-0.0004953087	-0.0278214842	0.0012690952	0.09602669890000001	0.0900167565	0.080277244	0.0	-1.10182e-08	0.0	1.2140073123999998e-16	-0.000996329	0.024272771	0.0005891674120184408	9.92671476241e-07	0.00866789	-0.011212209999999998	0.00012571365308409996	7.513231705209999e-05	0.000223	-0.000712428	4.9729e-08	5.075536551840001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8840.782733600126	-2.5598255453478487	78159439.34272212	6.552706822615411	10192.601084958449	-5.304382329270084	103889116.87709616	28.136471895072717	6160.562976681689	-3.1061313862001043	37952536.18966115	9.648052188337381	6364.644246021082	26737.040905358906	0.303951	86.028008	0.050008481	0.03105	-0.0246596986	-0.0252477827	-0.0266412794	-0.0005078569	-0.026912102900000002	0.0006162584	0.0957158574	0.08880111859999999	0.0776441814	0.0	0.0	0.0	0.0	-0.0261502	-0.025153871	0.0006327172262846411	0.0006838329600400001	0.0228596	0.014191709999999996	0.00020140463272409995	0.0005225613121599998	0.000436258	0.000213258	1.9032104256400003e-07	4.547897456400001e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8862.988558722907	22.20582512278088	78552566.19205315	493.0986693835264	10192.550688435866	-0.05039652258346905	103888089.53633444	0.002539809488506106	6160.913393296583	0.35041661489412945	37956853.83970122	0.12279180399386062	6354.013859140862	26852.784504832598	0.341741	96.723778	0.06259725	0.042241900000000006	-0.0253184449	-0.0232806893	-0.0255960717	0.00022814599999999998	-0.024839455899999998	0.0005328685	0.095383181	0.0875044557	0.07485173269999999	0.0	0.0	0.0	0.0	0.012223	0.038373199999999996	0.0014725024782400002	0.00014940172900000006	0.0111356	-0.011723999999999995	0.00013745217599999993	0.00012400158736	0.000186257	-0.00025000099999999997	3.4691670049e-08	6.250050000100001e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8873.541255847833	10.552697124925544	78739734.41923353	111.35941661041184	10195.195514610483	2.6448261746172648	103942011.58113372	6.995105493940594	6165.243999849609	4.330606553025974	38010233.57768161	18.7541531171115	6358.457076953646	26831.143972972866	0.230254	65.16951	0.01445651	0.0134814	-0.0236989623	-0.022196667000000003	-0.0246191888	-1.3656700000000001e-05	-0.023924965	0.0004814373	0.0950287458	0.08612795109999999	0.07190563030000001	0.0	0.0	0.0	0.0	-0.00122031	-0.013443310000000002	0.00018072258375610004	1.4891564961e-06	0.010122399999999998	-0.0010132000000000023	1.0265742400000046e-06	0.00010246298175999997	0.000186257	0.0	3.4691670049e-08	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8876.007098632379	2.465842784546112	78783502.01497239	6.080380638098122	10228.557003523834	33.36148891335142	104623378.37433648	1112.9889425156698	6164.8679525322905	-0.3760473173188075	38005596.87215968	0.14141158486267189	6357.101323020495	26853.059633101424	0.202071	57.192745	0.0017725399999999993	0.00136064	-0.022732867599999998	-0.0225607228	-0.0231601573	5.63403e-05	-0.0223598617	0.0005533211	0.0946526326	0.08467286060000001	0.0688119219	0.0	0.0	0.0	0.0	-0.00173205	-0.0005117399999999999	2.618778275999999e-07	2.9999972025e-06	0.0113832	0.0012608000000000027	1.5896166400000072e-06	0.00012957724224000006	0.000186257	0.0	3.4691670049e-08	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8874.7879908618	-1.2191077705792848	78761861.88274482	1.4862237562867946	10216.578904364314	-11.978099159519846	104378484.50910194	143.47485947528997	6178.014543271998	13.14659073970779	38167863.69688032	172.8328480773706	6372.8191387881725	26795.79769667645	0.227453	64.376587	0.01836930963814	0.0111662	-0.0204476752	-0.0205911159	-0.0224647542	0.000986501	-0.0220060492	-0.0005939294999999999	0.09425492710000001	0.083140512	0.0655769581	9.638140000000002e-09	9.638140000000002e-09	9.289374265960003e-17	9.289374265960003e-17	-0.00707245	-0.0053403999999999995	2.8519872160000005e-05	5.00195490025e-05	0.0198412	0.008457999999999999	7.153776399999997e-05	0.00039367321744	0.000277675	9.1418e-05	7.7103405625e-08	8.357250724000002e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8865.698618259832	-9.089372601967623	78600611.9898143	82.61669429739972	10216.359522536955	-0.2193818273590296	104374001.89373152	0.04812838617538705	6173.719215865637	-4.295327406361139	38114808.95634862	18.449837527837108	6366.5016918493675	26790.24660377749	0.204782	57.95998	0.006810708643940002	0.00626088	-0.0189127901	-0.0189655944	-0.0206716616	0.0005861303	-0.0200040343	-2.36125e-05	0.09383572009999999	0.08153230339999999	0.0622073795	-9.005799999999999e-09	-1.864394e-08	8.110443363999997e-17	3.4759649872359994e-16	-0.00083706	0.00623539	3.88800884521e-05	7.006694436000001e-07	0.0198424	1.1999999999998123e-06	1.4399999999995496e-12	0.00039372083776	0.000289157	1.1481999999999996e-05	8.3611770649e-08	1.318363239999999e-10	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8859.799291402142	-5.899326857690539	78496043.48392989	34.80205737386893	10217.196215798107	0.8366932611515949	104391098.51211916	0.700055613256491	6168.758766047918	-4.960449817719563	38053584.71369303	24.60606239411405	6369.141499643656	26757.79692269122	0.217238	61.485489	0.054765899005800006	0.0326743	-0.0168341428	-0.0176792575	-0.018431062800000002	0.0014163659	-0.0184659101	-0.0011221089	0.09339510720000001	0.0798497022	0.058710103300000004	0.0	9.005799999999999e-09	0.0	8.110443363999997e-17	-0.021849	-0.02101194	0.0004415016225636	0.000477378801	0.0334092	0.0135668	0.00018405806224	0.00111617464464	0.0006929	0.00040374300000000003	4.801104099999999e-07	1.6300841004900001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8833.103184368772	-26.69610703336912	78023711.86570574	712.6821307371001	10193.570715536542	-23.625500261565318	103908883.93264416	558.1642626092231	6160.2880957260795	-8.470670321837133	37949149.42234446	71.75225570125241	6357.648532095673	26719.08252331082	0.209597	59.322823	0.012833550000000004	0.00824564	-0.0147289883	-0.0146994523	-0.0165279682	0.0004754681	-0.0161990512	3.08612e-05	0.092933189	0.0780942437	0.0550923084	0.0	0.0	0.0	0.0	-0.014808600000000003	0.007040399999999999	4.956723215999998e-05	0.00021929463396000006	0.0370095	0.0036003000000000007	1.2962160090000005e-05	0.0013697030902499999	0.000736757	4.385700000000001e-05	5.42810877049e-07	1.923436449000001e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8815.655126522877	-17.448057845895164	77715775.30978909	304.4347225937038	10191.962257526206	-1.6084580103361077	103876094.65883867	2.5871371710143904	6154.3818765147935	-5.9062192112869525	37876416.28197375	34.88342537177507	6354.539611007969	26677.931553297592	0.192569	54.503273	0.011432150000000006	0.00825876	-0.0125229334	-0.013347495800000001	-0.0143055204	0.0011327973	-0.014256213500000003	-0.0007900116000000001	0.0924500708	0.0762675296	0.051361421399999996	0.0	0.0	0.0	0.0	-0.0101853	0.004623300000000002	2.1374902890000015e-05	0.00010374033609000001	0.0369734	-3.6099999999997245e-05	1.3032099999998012e-09	0.0013670323075600005	0.0008722119999999999	0.00013545499999999993	7.607537729439999e-07	1.834805702499998e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8813.201291973659	-2.4538345492183	77672517.01284617	6.021303994937378	10183.417253530126	-8.545003996079688	103701986.95949504	73.0170932930178	6163.326839887167	8.944963372373422	37986597.73527353	80.01236973310209	6372.728648163762	26652.119320695365	0.255212	72.233261	0.09470681473990004	0.0614525	-0.0104260823	-0.011747921000000001	-0.013095105800000001	0.0013042049	-0.0139416133	-0.0015602507999999998	0.0919458628	0.0743712266	0.04752510099999999	-1.47399e-08	-1.47399e-08	2.1726465201e-16	2.1726465201e-16	-0.0625908	-0.052405499999999994	0.00274633643025	0.0039176082446400005	0.0519928	0.015019399999999997	0.00022558237635999986	0.00270325125184	0.00141785	0.0005456380000000001	2.0102986225e-06	2.977208270440001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
